Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,low,100,Linear,85/15,-3.813174214331325,0.4947277499455058,3
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-33.195043487151345,0.4959534888164382,2
Rg norm w/0.421,No regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-20.52010449962495,0.4960016017979278,1
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-20.52375436974752,0.4960274935966277,1
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,low,50,Linear,90/10,-8.093877436831143,0.4963313372339146,3
Rg norm w/0.421,buffer regr out,All,ProtBERT,low,50,Linear,90/10,-20.65197216834625,0.4970920611473067,3
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,100,Linear,85/15,-24.355562847919085,0.4974847790087217,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,low,100,Linear,85/15,-7.475726869377146,0.4980329861472017,1
Rg norm w/0.421,pH regr out,All,ProtBERT,low,50,Linear,85/15,-20.34590632051967,0.4993869942043825,3
Rg norm w/0.421,No regr out,All,ProtBERT,low,50,Linear,85/15,-20.347320703705694,0.4994323367164886,3
Rg norm w/0.421,No regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-20.88073467197437,0.4999417876007915,1
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-20.88378500720688,0.4999595674403755,1
Rg norm w/0.5,No regr out,All,ProtBERT,low,100,Linear,85/15,-32.68291246916625,0.5020666970599992,4
Rg norm w/0.406,pH regr out,All,ProtBERT,low,100,Linear,85/15,-32.69354672384775,0.5021271181094017,4
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,mid,190,Linear,90/10,-5.020753773834312,0.5024541672570859,1
Rg norm w/0.406,No regr out,All,ProtBERT,high,190,Linear,90/10,-38.350577780090894,0.5026203965203501,3
Rg norm w/0.5,pH regr out,All,ProtBERT,high,190,Linear,90/10,-38.35680631750447,0.5026239583613802,3
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,190,Linear,85/15,-2.983228395840749,0.5036898026982173,3
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,mid,190,Linear,85/15,-7.38264260933598,0.5039600069936423,1
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,high,190,Linear,90/10,-6.028243793819996,0.5042091408979481,1
Rg norm w/0.421,pH regr out,All,ProtBERT,high,50,Linear,80/20,-17.92277084171977,0.5044506871347413,3
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-14.155472150748231,0.5044681658020614,3
Rg norm w/0.421,No regr out,All,ProtBERT,high,50,Linear,80/20,-17.93084648544883,0.5045692935498589,3
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,100,Linear,85/15,-3.623819771040979,0.5046940343705484,2
Rg norm w/0.421,No regr out,All,ProtBERT,low,100,Linear,90/10,-43.24440404900864,0.504962066040641,4
Rg norm w/0.421,pH regr out,All,ProtBERT,low,100,Linear,90/10,-43.27212251963225,0.5050548044694484,4
Rg norm w/0.421,No regr out,All,ProtBERT,low,100,Linear,90/10,-23.529625159747553,0.5056651345434031,1
Rg norm w/0.421,pH regr out,All,ProtBERT,low,100,Linear,90/10,-23.54281989851929,0.505709780623598,1
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,190,Linear,85/15,-18.30703957084997,0.5061306086936901,2
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Linear,90/10,-3.3490021635165874,0.5064030900967363,3
Rg norm w/0.421,buffer regr out,All,ProtBERT,low,50,Linear,85/15,-14.31066434365068,0.5064500281109632,3
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-7.600863067549774,0.5064665225834621,2
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,high,190,Linear,80/20,-4.026085848130411,0.5077616500674396,2
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,100,Linear,90/10,-20.66132023363043,0.5079529655568812,3
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-20.66207950880497,0.5079581300140558,3
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Linear,80/20,-34.103635135059044,0.5082578581634953,2
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,100,Linear,80/20,-34.1047414024995,0.508266099097831,2
Rg w/no norm,pH regr out,All,ProtBERT,high,10,Kernel Ridge,90/10,0.7933950987819434,0.5083034445232939,4
Rg norm w/0.421,expr buffer only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-6.7179620500618915,0.5112389342992232,2
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,high,100,Linear,90/10,-6.466471067067568,0.511274749175248,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,190,Linear,85/15,-18.411402951339213,0.5116995266884456,1
Rg norm w/0.406,No regr out,All,ProtBERT,low,100,Linear,85/15,-44.54806742789017,0.511951855550354,2
Rg norm w/0.5,pH regr out,All,ProtBERT,low,100,Linear,85/15,-44.54813197181841,0.5119554340184508,2
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-17.536584521970788,0.5127314188063197,4
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-3.881451377801284,0.5132905644218219,3
Rg w/no norm,No regr out,Inliers,ProtBERT,low,10,Lasso,90/10,0.8138992409105159,0.5143834071650606,4
Rg w/no norm,pH regr out,Inliers,ProtBERT,low,10,Lasso,90/10,0.8138933121007048,0.5143953023440228,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,50,Linear,85/15,-5.509814396278395,0.5145083959074983,3
Rg w/no norm,No regr out,Inliers,ProtBERT,low,10,Linear,90/10,0.8134034782564512,0.5150680966728525,4
Rg w/no norm,pH regr out,Inliers,ProtBERT,low,10,Linear,90/10,0.8133978711326879,0.5150795419108886,4
Rg norm w/0.421,expr buffer only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-7.768513201007096,0.5152427319987296,1
Rg w/no norm,No regr out,Inliers,ProtBERT,low,20,Ridge,90/10,0.8120676379473747,0.5169084891838274,4
Rg w/no norm,pH regr out,Inliers,ProtBERT,low,20,Ridge,90/10,0.8120577738235067,0.5169257744799997,4
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,high,190,Linear,80/20,-4.0544730309961965,0.5169385213393368,3
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-52.21968012724566,0.5173647376558053,2
Rg norm w/0.421,pH regr out,All,ProtBERT,low,50,Linear,80/20,-18.954021803489898,0.518014091695366,3
Rg norm w/0.421,No regr out,All,ProtBERT,low,50,Linear,80/20,-18.95625421406122,0.5180543373980124,3
Rg w/no norm,No regr out,Inliers,ProtBERT,low,10,Ridge,90/10,0.8106846298932169,0.5188069865577394,4
Rg w/no norm,pH regr out,Inliers,ProtBERT,low,10,Ridge,90/10,0.8106759225886625,0.5188226508076023,4
Rg norm w/0.406,No regr out,All,ProtBERT,high,190,Linear,90/10,-56.61657878402645,0.5193917995152281,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,190,Linear,90/10,-56.64317701814641,0.519402586473973,1
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-7.038032509359386,0.5197092598563521,1
Rg norm w/0.421,expr buffer only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-4.696996247413192,0.5203655139650372,4
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,190,Linear,80/20,-12.842600061527952,0.5205364771960664,3
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,100,Linear,85/15,-7.728212061856331,0.520824190401539,1
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,190,Linear,80/20,-4.698292696533398,0.5209211460583493,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,low,50,Linear,80/20,-14.510768110349646,0.5224212893720369,3
Rg norm w/0.421,pH regr out,All,ProtBERT,high,50,Linear,85/15,-22.43742995425679,0.5232809464227083,3
Rg norm w/0.421,No regr out,All,ProtBERT,high,50,Linear,85/15,-22.439258176408487,0.5233315312472343,3
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,mid,190,Linear,80/20,-6.898694197414672,0.523692330924866,1
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,190,Linear,80/20,-10.13594152201055,0.5237854367867766,3
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,50,Linear,85/15,-15.384460677239066,0.523908756249012,3
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,high,190,Linear,80/20,-6.913273654675121,0.5241754253302227,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,190,Linear,80/20,-33.0941168709278,0.5247019157786742,3
Rg norm w/0.421,pH regr out,All,ProtBERT,low,50,Linear,90/10,-21.435146707514836,0.5253084096254819,3
Rg norm w/0.421,No regr out,All,ProtBERT,low,50,Linear,90/10,-21.43624647784028,0.5253481830196931,3
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,mid,190,Linear,85/15,-8.756510684530616,0.5258360338160486,2
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,mid,190,Linear,80/20,-6.655608710829056,0.5259014121315115,1
Rg norm w/0.421,expr buffer only regr out,Inliers,ProtBERT,high,190,Linear,80/20,-5.787216447799506,0.5262097260621568,3
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-5.657209099544623,0.5268683763849563,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,190,Linear,80/20,-17.18569100104708,0.5270027481117907,1
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,50,Linear,80/20,-12.577448702761023,0.5279019729798494,3
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,mid,190,Linear,90/10,-6.84539291722071,0.5284926116918051,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-22.208260942566376,0.5294394062341999,2
Rg norm w/0.406,pH regr out,All,ProtBERT,mid,50,Linear,80/20,-16.810378331858946,0.5299958557594857,3
Rg norm w/0.5,No regr out,All,ProtBERT,mid,50,Linear,80/20,-16.810498804177545,0.5300070523713721,3
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-21.38994606094248,0.5304469279957175,4
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,high,190,Linear,85/15,-12.726356908031686,0.5307793681443336,1
Rg w/no norm,pH regr out,All,ProtBERT,high,20,Kernel Ridge,90/10,0.7745820990317596,0.5309418313349259,4
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Linear,90/10,-6.625577687733933,0.5310166025022227,3
Rg norm w/0.406,pH regr out,All,ProtBERT,mid,50,Linear,85/15,-20.09349737507507,0.5315542724077912,3
Rg norm w/0.5,No regr out,All,ProtBERT,mid,50,Linear,85/15,-20.092944518728245,0.531576480195332,3
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-22.465003861671867,0.5319770460526164,1
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,mid,190,Linear,85/15,-12.846882290107716,0.5331045506767184,1
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Linear,90/10,-21.18276269337167,0.5337335867988795,3
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,low,100,Linear,85/15,-12.900628611974758,0.5341381645473026,1
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,190,Linear,80/20,-17.723464786170382,0.5347380465799753,1
Rg norm w/0.421,No regr out,All,ProtBERT,mid,190,Linear,80/20,-21.625479574771628,0.5351422238105605,1
Rg norm w/0.421,pH regr out,All,ProtBERT,mid,190,Linear,80/20,-21.62817640989504,0.535145310709211,1
Rg norm w/0.406,pH regr out,All,ProtBERT,low,50,Linear,85/15,-20.43716160585456,0.5358669316033037,3
Rg norm w/0.5,No regr out,All,ProtBERT,low,50,Linear,85/15,-20.438667674718552,0.5359151668648621,3
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,50,Linear,80/20,-6.614195220561867,0.5360932652003998,3
Rg norm w/0.406,No regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-19.74497157705915,0.5370726369409066,1
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-19.748249608514076,0.5370975586190944,1
Rg w/no norm,No regr out,Inliers,ProtBERT,low,20,Linear,90/10,0.7970902471556067,0.5371113619278383,4
Rg w/no norm,pH regr out,Inliers,ProtBERT,low,20,Linear,90/10,0.79707884653635,0.5371303159121211,4
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,190,Linear,85/15,-16.25305762768916,0.537616535993776,3
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Linear,80/20,-5.9233643171202734,0.5378945154097704,3
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,high,190,Linear,85/15,-10.21331425907319,0.5383379029687043,2
Rg w/no norm,No regr out,Inliers,ProtBERT,low,190,GPR,90/10,0.778200458584676,0.5392309912148995,3
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,high,190,Linear,85/15,-9.27688610779317,0.539676929704054,2
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,mid,50,Linear,80/20,-6.58203976373477,0.5398497553358547,3
Rg w/no norm,No regr out,Inliers,ProtBERT,low,10,Kernel Ridge,90/10,0.7945154951509874,0.5405083625775357,4
Rg norm w/0.5,No regr out,All,ProtBERT,low,100,Linear,90/10,-23.0010156075976,0.5406590993536438,1
Rg norm w/0.406,pH regr out,All,ProtBERT,low,100,Linear,90/10,-23.0136248903249,0.5407066963710391,1
Rg norm w/0.406,No regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-20.0391929402252,0.5410163984006929,1
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-20.042066521612966,0.5410352174941785,1
Rg norm w/0.5,No regr out,All,ProtBERT,low,100,Linear,90/10,-41.291148050469424,0.5422417687894916,4
Rg norm w/0.406,pH regr out,All,ProtBERT,low,100,Linear,90/10,-41.315507849159815,0.5423401147947491,4
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,mid,190,Linear,85/15,-8.133689615000089,0.5428207263732563,1
Rg norm w/0.406,buffer regr out,All,ProtBERT,mid,190,Linear,85/15,-18.201880815008707,0.5432427746012408,2
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Linear,85/15,-14.349510470205544,0.5437056073209812,3
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,100,Linear,90/10,-7.307786061324744,0.543843851425358,2
Rg norm w/0.406,No regr out,All,ProtBERT,high,190,Linear,80/20,-46.99521503625157,0.5440463389840544,3
Rg norm w/0.5,pH regr out,All,ProtBERT,high,190,Linear,80/20,-47.00033416942482,0.5440502373781112,3
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,high,190,Linear,85/15,-4.364594138509976,0.5443383367307072,3
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,low,50,Linear,80/20,-9.776777507452902,0.5445428153959815,3
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,mid,50,Linear,85/15,-6.140554143569292,0.5458003353376869,3
Rg norm w/0.406,pH regr out,All,ProtBERT,high,50,Linear,80/20,-17.897693135618095,0.5459341949835189,3
Rg norm w/0.5,No regr out,All,ProtBERT,high,50,Linear,80/20,-17.905834363150056,0.5460614669956222,3
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-7.520720255672666,0.5461787568994773,2
Rg norm w/0.421,pH regr out,All,ProtBERT,mid,190,Linear,85/15,-24.284097713536976,0.547521875289939,2
Rg norm w/0.421,No regr out,All,ProtBERT,mid,190,Linear,85/15,-24.28534008161496,0.5475308895598631,2
Rg norm w/0.406,buffer regr out,All,ProtBERT,mid,190,Linear,85/15,-17.52311244996114,0.5475875828668582,1
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Linear,80/20,-9.256208765018906,0.5480989800610783,3
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-77.30951778093524,0.5492287671732011,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-77.33404257743078,0.5493128694770062,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,190,Linear,85/15,-21.384110779353097,0.5494858028999532,1
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,high,190,Linear,90/10,-5.492286605546807,0.5502202417492916,3
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,100,Linear,85/15,-5.3719941142422165,0.5512187347737573,2
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-6.740396416712611,0.5513714865049625,2
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Linear,80/20,-34.56100875987515,0.5513826164870543,2
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,100,Linear,80/20,-34.56186122053317,0.5513903783543278,2
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,high,190,Linear,80/20,-12.05248064477731,0.5516533692520957,1
Rg norm w/0.421,No regr out,All,ProtBERT,mid,190,Linear,85/15,-23.84070955193294,0.5516780260534512,1
Rg norm w/0.421,pH regr out,All,ProtBERT,mid,190,Linear,85/15,-23.846811568948745,0.5516870042807408,1
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Linear,85/15,-23.234866307913936,0.5518686566972913,4
Rg norm w/0.421,buffer regr out,All,ProtBERT,low,100,Linear,80/20,-18.971943526664884,0.5522785052866945,1
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-4.770265562800665,0.5525946528014354,4
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,100,Linear,90/10,-21.43275452473468,0.5536270043855686,3
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-21.433453347435695,0.5536310140937327,3
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,mid,190,Linear,80/20,-12.191016205674766,0.5545731932726208,1
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-7.662095082643587,0.5546434824344868,1
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.7650341049564486,0.5550050532315774,3
Rg norm w/0.5,pH regr out,All,ProtBERT,high,190,Linear,80/20,-55.926956915059776,0.5551037846294151,2
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.7649259249097159,0.5551136774112666,3
Rg norm w/0.406,No regr out,All,ProtBERT,high,190,Linear,80/20,-55.929065976906195,0.5551156506518226,2
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,high,190,Linear,80/20,-4.041940141916865,0.5555555978496951,3
Rg norm w/0.406,pH regr out,All,ProtBERT,low,50,Linear,80/20,-18.59230459890924,0.5558769465722596,3
Rg norm w/0.5,No regr out,All,ProtBERT,low,50,Linear,80/20,-18.59462413085843,0.5559197146243291,3
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.7361181386160786,0.556555044146343,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,190,Linear,80/20,-16.604032153897684,0.5565578219043498,3
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,high,50,Linear,80/20,-6.458210150916322,0.5582848356664313,3
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,mid,190,Linear,80/20,-12.31108157600681,0.5588963259709462,1
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-20.680489739240425,0.5590923439572101,1
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Linear,80/20,-14.293662396307283,0.5602733294119475,3
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-4.682295809587227,0.5603293665915364,4
Rg w/no norm,No regr out,Inliers,ProtBERT,high,190,Lasso,90/10,0.7601959747668539,0.5606899307880066,3
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,190,Lasso,90/10,0.7600935225889228,0.5607903696753932,3
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-6.949605223215969,0.5609803192330272,1
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,50,Linear,85/15,-15.424338111263424,0.562419649844511,3
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,low,100,Linear,80/20,-8.393286518226379,0.5626244269195058,1
Rg w/no norm,No regr out,Inliers,ProtBERT,low,20,Kernel Ridge,90/10,0.7765553849677952,0.5636348328839439,4
Rg norm w/0.406,pH regr out,All,ProtBERT,low,50,Linear,90/10,-21.56597814033437,0.5638266512903134,3
Rg norm w/0.5,No regr out,All,ProtBERT,low,50,Linear,90/10,-21.56725250471245,0.5638689463050021,3
Rg norm w/0.406,pH regr out,All,ProtBERT,high,50,Linear,85/15,-22.74966392787124,0.5640298008429364,3
Rg norm w/0.5,No regr out,All,ProtBERT,high,50,Linear,85/15,-22.751644389470393,0.56408427518406,3
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,190,Linear,80/20,-47.12477052553731,0.5649268880743288,2
Rg norm w/0.406,buffer regr out,All,ProtBERT,mid,190,Linear,80/20,-16.634285871373358,0.565067259961881,1
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,high,190,Linear,80/20,-5.832634831361844,0.5665130371540711,3
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,190,Linear,85/15,-38.11130275498341,0.567000752972494,3
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,high,190,Linear,80/20,-7.910353779490279,0.5673642235346126,1
Rg norm w/0.421,No regr out,All,ProtBERT,low,100,Linear,80/20,-24.463350685715604,0.5677120310789076,1
Rg norm w/0.421,pH regr out,All,ProtBERT,low,100,Linear,80/20,-24.46635669206616,0.5677149816300168,1
Rg w/no norm,No regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.7539204762302689,0.5679789772102896,3
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.753876167950845,0.5680105394510381,3
