Normalization,Regressing out,Points,Model,PCA Components,LayerGroup,Regression Type,mean_rmse,std_rmse,mean_r2,std_r2,runs
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,low,Lasso,0.2743131017140216,0.1253968451075679,0.016462841119109024,0.04000359588971895,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,low,Lasso,0.2743131017140741,0.12539684510758867,0.016462841118778923,0.040003595889276156,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,low,Lasso,0.2743131017368752,0.1253968451149056,0.016462840989264513,0.04000359563892272,4
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,10,high,Kernel Ridge,0.27441156231700753,0.07136974255659367,0.45372534969132755,0.320856632980869,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,100,low,Lasso,0.2744262540382311,0.047893979288161644,0.24325588207466156,0.2667574421047069,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,190,low,Lasso,0.27444086302799925,0.04788677089271608,0.24315264685575722,0.2668317101898881,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,high,Kernel Ridge,0.2750404120452166,0.05246045643738523,0.21192820266255696,0.24652368274273417,4
Rg norm w/0.5,No regr out,All,ProtBERT,190,mid,GPR,0.2753030627994952,0.028648596374626124,-0.25133695821190893,1.6412080803710727,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,10,mid,Kernel Ridge,0.27555325734355096,0.07566306851269053,0.2737223483143942,0.1995408649503672,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,50,low,Ridge,0.27580702453352085,0.033132802006054105,0.19385822946533557,0.3828758675424788,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,20,high,Kernel Ridge,0.2760342573429207,0.052586740708832375,0.2493219747311656,0.22130476458739373,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,mid,Kernel Ridge,0.2764637969709613,0.06732259375196432,0.23723574047159116,0.18262594181243857,4
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,low,GPR,0.2764807583965085,0.041234225064154265,0.3790872179434867,0.4163334275789672,4
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,high,Kernel Ridge,0.276587613699743,0.07618504383854956,0.42785096008017254,0.34797092244535105,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,mid,Lasso,0.2767228371925099,0.12756737157041576,0.005317593570170284,0.0627422988775155,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,mid,Lasso,0.2767228371925123,0.12756737157040313,0.005317593570069217,0.06274229887719412,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,mid,Lasso,0.276722838140014,0.12756737243032829,0.0053175887550889825,0.06274229843864498,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,mid,Lasso,0.27672284004684117,0.12756737192716547,0.005317564943836492,0.0627422477914909,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,mid,Lasso,0.27672293602290166,0.1275674573455556,0.005317068674754175,0.06274217460840158,4
Rg norm w/0.5,pH regr out,All,ProtBERT,190,mid,Lasso,0.27698003031535073,0.1298922581435071,-0.05252208774221553,0.08017339483061156,4
Rg norm w/0.5,pH regr out,All,ProtBERT,100,mid,Lasso,0.27698003031535506,0.1298922581435104,-0.052522087742238814,0.08017339483058941,4
Rg norm w/0.5,pH regr out,All,ProtBERT,50,mid,Lasso,0.27698003067615046,0.12989225839462137,-0.05252208972739412,0.08017339290776491,4
Rg norm w/0.5,pH regr out,All,ProtBERT,10,mid,Lasso,0.276980030978289,0.12989225860863493,-0.05252209138337768,0.08017339130856944,4
Rg norm w/0.5,pH regr out,All,ProtBERT,20,mid,Lasso,0.27698006464419633,0.12989228207592657,-0.052522276556568354,0.08017321199687777,4
Rg norm w/0.418,No regr out,All,ProtBERT,190,mid,Lasso,0.27698506482796964,0.12990213239358478,-0.052473403350953816,0.08009796358462662,4
Rg norm w/0.418,No regr out,All,ProtBERT,100,mid,Lasso,0.27698506482797397,0.12990213239358814,-0.05247340335097714,0.08009796358460441,4
Rg norm w/0.418,No regr out,All,ProtBERT,50,mid,Lasso,0.27698506518885885,0.12990213264474731,-0.05247340533652195,0.08009796166001926,4
Rg norm w/0.418,No regr out,All,ProtBERT,10,mid,Lasso,0.27698506549117025,0.12990213285888424,-0.05247340699334432,0.08009796005888066,4
Rg norm w/0.418,No regr out,All,ProtBERT,20,mid,Lasso,0.27698509916496283,0.12990215633025812,-0.052473592200476704,0.08009778058519536,4
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,mid,Kernel Ridge,0.27749698557704583,0.12910334524510741,0.382703372860875,0.43719716805065517,4
Rg norm w/0.427,No regr out,All,ProtBERT,20,mid,GPR,0.27766799962766403,0.02053469908654036,-0.4200654436623461,1.881151487537681,4
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,190,mid,Kernel Ridge,0.27820891072849335,0.11107370657717085,0.41205246487005526,0.3529516410963656,4
Rg norm w/0.427,No regr out,All,ProtBERT,20,low,GPR,0.27840172634857524,0.04344216260861681,-0.36995440155975406,1.8026977670583886,4
Rg norm w/0.427,buffer regr out,All,ProtBERT,100,low,Ridge,0.27885095952201694,0.11119419141599568,0.3420741511975782,0.4273462955823542,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,100,mid,Kernel Ridge,0.2791661637237208,0.05819653530675428,0.24237111292195268,0.19824157743815565,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,190,low,Linear,0.27927288510590487,0.08828111278923811,-1.6941646913191415,2.0524606449991207,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,50,low,Lasso,0.2796322746993472,0.04611602617401119,0.21442627424473706,0.26166895652439953,4
Rg norm w/0.427,No regr out,All,ProtBERT,50,mid,GPR,0.280206831972085,0.027063234446643453,-0.41116554589031273,1.838733593981223,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,mid,Kernel Ridge,0.28064170179140097,0.06233621689022475,0.201416229867035,0.21102076785885632,4
Rg norm w/0.427,pH regr out,All,ProtBERT,100,low,Ridge,0.2815514251943101,0.09931266286801184,0.13213955948377157,0.8257132794961118,4
Rg norm w/0.427,No regr out,All,ProtBERT,100,low,Ridge,0.2815570234469175,0.0993138953949558,0.13206363473294727,0.8258664251706712,4
Rg norm w/0.427,No regr out,All,ProtBERT,100,mid,GPR,0.2816999276791304,0.02658545988537842,-0.44860233038463243,1.9059001045238015,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,mid,Kernel Ridge,0.28172116598310676,0.0744207383881019,0.21167430180804425,0.18918963648727458,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,190,high,Linear,0.2817499218660742,0.07516100916408328,-1.3117413010792438,0.9851716811517294,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,mid,Ridge,0.28178301313286536,0.06960761978678529,0.21331713775979244,0.16020374794077907,4
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,20,mid,Kernel Ridge,0.2830429133439242,0.13083635668640706,0.3943895730419819,0.37548740122388774,4
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,100,low,Kernel Ridge,0.28374210413756623,0.046075391573118685,0.430223797614679,0.320845180027251,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,190,high,Ridge,0.2850363490306799,0.053537847379644884,0.18692162807267376,0.28003680618249177,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,low,Ridge,0.28505010067811726,0.11180870664227746,0.35718898974651275,0.4382978237476782,4
Rg norm w/0.427,No regr out,All,ProtBERT,10,mid,GPR,0.2853591515366409,0.020399816633644596,-0.49293280850007576,1.97860189102892,4
Rg norm w/0.418,pH regr out,All,ProtBERT,190,low,Ridge,0.28635146779511284,0.09969021123908828,0.16673462152681026,0.8080373579064712,4
Rg norm w/0.5,No regr out,All,ProtBERT,190,low,Ridge,0.2863566446047834,0.09969146312179668,0.16666579054157402,0.808177715497844,4
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,50,low,Kernel Ridge,0.28654696407025587,0.04501422739356347,0.4136464888868014,0.3476935009477451,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,20,mid,Kernel Ridge,0.28673530970396327,0.06864910539107293,0.22093926141131237,0.17635274860020914,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,high,Ridge,0.2871864264693651,0.06468953385349142,0.17184236057176738,0.1767087734413974,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,50,mid,Kernel Ridge,0.2879330967333327,0.0562136809844655,0.1857865542103092,0.23425095348915462,4
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,low,Kernel Ridge,0.2880241797641598,0.05022533952177943,0.38262024875910877,0.3602889797968619,4
Rg norm w/0.5,No regr out,All,ProtBERT,20,mid,GPR,0.28984813577511886,0.021702673505275265,-0.40091095158577184,1.8492598592065412,4
Rg norm w/0.5,No regr out,All,ProtBERT,20,low,GPR,0.2901987696090122,0.04562179071715191,-0.3515567610165606,1.7735595668547675,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,100,mid,Ridge,0.2915517779352916,0.06408858778246004,0.1840618039476981,0.18489577857227474,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,low,Ridge,0.29190050228116843,0.11659519052304644,0.34157402123616715,0.4277011545705636,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,low,Linear,0.292165236678641,0.09241533020628558,-1.6722061961022854,2.0352134777007627,4
Rg norm w/0.5,No regr out,All,ProtBERT,50,mid,GPR,0.2926635152613239,0.02861888461183669,-0.39311775815530936,1.8078731518454882,4
Rg norm w/0.427,buffer regr out,All,ProtBERT,190,low,Linear,0.29326448825839085,0.04512384313251495,-0.48073636214428617,1.9438248405073595,4
Rg norm w/0.5,No regr out,All,ProtBERT,100,mid,GPR,0.29423738545191397,0.028076878008042153,-0.4299065707106981,1.8738802371039491,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,high,Ridge,0.29439539764332984,0.07521275365663377,0.1497619019970019,0.1339556673212492,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,high,Linear,0.2946918057092867,0.078440640634555,-1.295351590381755,0.9740596872211432,4
Rg norm w/0.418,pH regr out,All,ProtBERT,100,low,Ridge,0.29474526651979954,0.10383683820620392,0.1356623468028987,0.81896634518996,4
Rg norm w/0.5,No regr out,All,ProtBERT,100,low,Ridge,0.2947510775005685,0.10383808326571946,0.13558843185247532,0.8191155204718186,4
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,190,low,Ridge,0.2956035888414492,0.09915596861587925,0.33233636989355875,0.4584264820874998,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,high,Linear,0.2958433954394239,0.08086451658975331,-2.0844754524069056,1.4480303884856554,4
Rg norm w/0.5,No regr out,All,ProtBERT,10,mid,GPR,0.2978484799897583,0.02160034777431715,-0.472382547536883,1.944603736568476,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,low,Linear,0.29869112032541384,0.06801680190013025,0.09784121407222239,0.23349984741322824,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,low,Ridge,0.2988155407733858,0.07110555561611187,0.10740984683193379,0.19829966137668487,4
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,10,mid,Kernel Ridge,0.2989747702450294,0.08463705752205664,0.41402377545843416,0.27828091957994117,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,low,Ridge,0.30009480804243244,0.05675806595822574,0.051729352548278464,0.3466422852005819,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,low,Lasso,0.30078184335856145,0.07280604675126483,0.09901651363482526,0.18998810700240165,4
Rg norm w/0.427,pH regr out,All,ProtBERT,190,low,Linear,0.30090699128627624,0.042427359990215435,-0.7715456070021457,2.4259619287660414,4
Rg norm w/0.427,No regr out,All,ProtBERT,190,low,Linear,0.30091142393669584,0.04242354522585224,-0.771795057836037,2.4264590060847726,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,mid,Ridge,0.3014514810175343,0.08747516009795768,0.13369179255380223,0.07664582273992326,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,100,high,Ridge,0.3015209219543998,0.05972463178878666,0.1143590312478528,0.2280883850106754,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,mid,Linear,0.3016252464786398,0.08358267662952719,0.11875060178821067,0.14329513117426373,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,mid,Linear,0.3025454323303849,0.1253712034002447,-0.6538299702534165,1.542353456190685,4
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,100,low,Ridge,0.3025587077668161,0.10363524606490215,0.314592476648398,0.4489453255172381,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,mid,Ridge,0.30346630408833425,0.07577323918962857,0.08985861323487655,0.17176237293893235,4
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,low,Ridge,0.30435264745210827,0.08428469787898031,0.2477153559844585,0.6030194932508297,4
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,mid,Linear,0.30465481727040145,0.12126021580129438,-11.375804337157739,8.99779067478493,4
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,20,low,Kernel Ridge,0.30468189770442616,0.08227487994207576,0.40999494567329614,0.24517648258694974,4
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,100,mid,Linear,0.30469173642835057,0.12129153336428022,-11.379717706605021,9.00137102994109,4
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,20,high,Kernel Ridge,0.3049807354062074,0.10742338331548386,0.41365448993108567,0.24196399014705253,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,low,Lasso,0.3051662874211377,0.07306886928325897,0.07968539986645096,0.15055479669973543,4
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,190,mid,Linear,0.3063676282322679,0.15643340224049052,-6.161486655682368,6.1696436814539855,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,mid,Lasso,0.306478423163639,0.0796090400520247,0.08306581051011809,0.1243807386530092,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,mid,Lasso,0.30648945635851244,0.07961310908460943,0.08301215941342334,0.1243282058275481,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,low,Linear,0.3067565056970764,0.04737072566303964,-0.4790120033877994,1.9398250105360215,4
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,mid,Linear,0.3068975757582058,0.1532015642960999,-7.339613735279266,7.069189774679644,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,low,Linear,0.3071540260315444,0.04401896335055573,-0.0649342982534515,0.5816029959020669,4
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,10,low,Kernel Ridge,0.3071824839320465,0.06342683454629977,0.31526195613466695,0.45914989159776104,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,mid,Lasso,0.3072008015173655,0.0861997325247896,0.09533928377327298,0.07326534962228454,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,20,low,Ridge,0.3075375027604825,0.05162858833199418,0.041149819538661786,0.36399649975930126,4
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,low,Ridge,0.307653701490497,0.07806482967897492,0.3295114595838171,0.4009020992439594,4
Rg norm w/0.427,pH regr out,All,ProtBERT,50,low,Ridge,0.307780420559167,0.10360418419829137,-0.003994741960523407,0.9089941374406659,4
Rg norm w/0.427,No regr out,All,ProtBERT,50,low,Ridge,0.3077874880853802,0.10360507599156124,-0.004096824034313551,0.9091956713781462,4
Rg norm w/0.427,buffer regr out,All,ProtBERT,50,low,Ridge,0.3078747346816604,0.11442274207488988,0.176153773166288,0.5562617958107996,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,100,mid,Lasso,0.3081681758255461,0.08017442738676568,0.11482503391756989,0.16028071261557228,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,10,low,Ridge,0.30890047033388424,0.06607504964792359,0.0769530163382054,0.23191730581986228,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,190,mid,Lasso,0.30893587226787056,0.07647463515208588,0.10669432262864524,0.13587720550999563,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,10,low,Linear,0.30897054446728184,0.06268935817697649,0.06481169379847426,0.27173393483676384,4
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,low,Kernel Ridge,0.3089757785276552,0.08449801818721982,0.3672175187738533,0.2630421578807686,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,mid,Lasso,0.3093568668937574,0.08239189373962762,0.07009103526549432,0.11699400168413582,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,190,high,Linear,0.3095138599634938,0.08469999054249928,-2.074864969464812,1.448568926581403,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,20,mid,Linear,0.31011915692341696,0.07730204466394638,0.09884394721628913,0.14760700273933078,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,20,mid,Ridge,0.31017606967394423,0.08184031218467872,0.11242917247031703,0.0877637719195403,4
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,190,high,Kernel Ridge,0.31095450440920347,0.07354626232424123,0.3754358412810226,0.27192299531702585,4
Rg norm w/0.427,buffer regr out,All,ProtBERT,190,mid,Ridge,0.31168646496367997,0.13595595924157547,0.3009158582387402,0.34554235816431195,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,20,mid,Lasso,0.31185185105978125,0.08582496399555066,0.11123757539337471,0.06642211847623755,4
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,low,Kernel Ridge,0.3121452814760769,0.07798677141248857,0.28951958066461475,0.47607753663203206,4
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,low,Ridge,0.3125280509560517,0.08842893717205552,0.22069112285703876,0.6048057889328496,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,10,low,Lasso,0.31260351962191013,0.0692959456883354,0.06090401365622789,0.21948459015112293,4
Rg norm w/0.427,No regr out,All,ProtBERT,10,low,GPR,0.31274548827446297,0.07273430483435146,-0.6902906051549048,2.3614457166096736,4
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,low,Ridge,0.31297048718777903,0.08288332778825926,0.3182115382716556,0.3877194235707422,4
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,100,high,Kernel Ridge,0.3130374774877577,0.07793894543013094,0.3831746386267478,0.2244177364954627,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,low,Linear,0.31344889382473506,0.06855983822804129,-2.5305213685841994,1.4245093746290851,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,mid,Linear,0.31362615477355604,0.08664834381784456,0.05627846834783501,0.07155693005059237,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,high,Ridge,0.3144360817019029,0.08639491415464332,0.04886238679099943,0.08738496884692994,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,mid,Ridge,0.31447346050412495,0.08732716139896506,0.052151785000901424,0.06934941672437933,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,high,Lasso,0.3146678834248039,0.08198524075698413,0.031956614806580214,0.1442290666936629,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,20,low,Linear,0.31467982036577563,0.03818669531181249,-0.07250292572566978,0.5879569688786875,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,20,low,Lasso,0.31477670773598004,0.06557114820041222,0.0417673794554286,0.238384629938926,4
Rg norm w/0.418,pH regr out,All,ProtBERT,190,low,Linear,0.31477986748446407,0.044487835234770845,-0.7555569448418215,2.397321994563287,4
Rg norm w/0.5,No regr out,All,ProtBERT,190,low,Linear,0.31478449642225764,0.044483844432104014,-0.7557992576575581,2.3978054247423013,4
