Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,GPR,80/20,0.2672632206105998,1.6057111668728672,3
Rg w/no norm,buffer regr out,All,ProtBERT,10,Kernel Ridge,80/20,0.4351994401255783,1.6060368340803686,1
Rg w/no norm,buffer regr out,All,ProtBERT,20,Ridge,85/15,-1.0246029706842377,1.606716894905856,3
Rg w/no norm,No regr out,All,ProtBERT,10,Kernel Ridge,80/20,0.5377912540921019,1.6068238930432304,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.4890679908904576,1.6074623431738448,4
Rg w/no norm,No regr out,All,ProtBERT,10,Kernel Ridge,85/15,-0.0878379271544389,1.607871074569083,2
Rg w/no norm,pH regr out,All,ProtBERT,10,Linear,85/15,-0.0889933200430919,1.6086847072955035,2
Rg w/no norm,No regr out,Inliers,ProtBERT,20,Lasso,90/10,-0.5480119379408299,1.608722249273376,3
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Lasso,90/10,-0.5480208855210975,1.6087453578220368,3
Rg w/no norm,No regr out,All,ProtBERT,10,Linear,85/15,-0.0890361980599105,1.608756378716516,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.3410024749966817,1.6089220394846575,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,GPR,80/20,0.3748408330374638,1.6097104211620858,3
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Linear,90/10,-0.0706699479180157,1.6100794206502715,2
Rg w/no norm,buffer regr out,Inliers,ProtBERT,190,Linear,85/15,-0.6415794075049464,1.6107033684924226,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Lasso,85/15,0.3589103475540519,1.610706415432165,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Lasso,85/15,0.3584558614217166,1.6112772513759033,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Linear,85/15,0.1716406278981227,1.6114426457623974,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.4789338894532285,1.6118213951407476,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,80/20,0.3954234435269244,1.6122483150139209,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.437271255681532,1.6125443111969917,1
Rg w/no norm,No regr out,All,ProtBERT,100,Lasso,90/10,0.2056587871123271,1.6127636870589042,4
Rg w/no norm,No regr out,All,ProtBERT,190,Lasso,90/10,0.2056209018319172,1.6128021461461448,4
Rg w/no norm,pH regr out,All,ProtBERT,100,Lasso,90/10,0.2056520079278133,1.6128375858700723,4
Rg w/no norm,pH regr out,All,ProtBERT,190,Lasso,90/10,0.2056141312056235,1.612876037703262,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.2421821709841706,1.6139817661905191,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,GPR,80/20,0.4773557250413567,1.6142604292376856,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.2825144475556199,1.614317000684616,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,80/20,0.4356930682857917,1.6148039392352285,1
Rg w/no norm,buffer regr out,All,ProtBERT,10,Ridge,85/15,-0.5856617602926715,1.614947655148919,1
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.4458078945128502,1.6159246510001408,3
Rg w/no norm,buffer regr out,All,ProtBERT,10,Lasso,90/10,-0.8074940624378524,1.6159677998532664,3
Rg w/no norm,buffer regr out,All,ProtBERT,190,Lasso,90/10,-0.807511778025426,1.6159757190352777,3
Rg w/no norm,buffer regr out,All,ProtBERT,100,Lasso,90/10,-0.8075117782249628,1.6159757191244737,3
Rg w/no norm,buffer regr out,All,ProtBERT,50,Lasso,90/10,-0.8075117855526097,1.6159757224000535,3
Rg w/no norm,buffer regr out,All,ProtBERT,20,Lasso,90/10,-0.807535979512237,1.6159865374666194,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,90/10,0.2389147052147453,1.617457507751516,4
Rg w/no norm,pH regr out,All,ProtBERT,100,GPR,85/15,-0.1016710207875175,1.6180215001208405,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.2864832958260491,1.6183524514869214,1
Rg w/no norm,buffer regr out,All,ProtBERT,50,Ridge,80/20,-0.338490641716892,1.6185764475327145,2
Rg w/no norm,pH regr out,All,ProtBERT,10,Kernel Ridge,90/10,0.1997655564451387,1.6188024568936037,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,85/15,0.4815583359801785,1.6192324551797863,4
Rg w/no norm,No regr out,All,ProtBERT,50,Lasso,90/10,0.1988993371482686,1.6196110607404044,4
Rg w/no norm,pH regr out,All,ProtBERT,50,Lasso,90/10,0.1988956276337955,1.6196821118458486,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Lasso,80/20,0.3668254987689862,1.6199968207004107,3
Rg w/no norm,No regr out,Inliers,ProtBERT,10,GPR,80/20,-1.1287593411765893,1.620349695705967,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.366517458685019,1.6203908378919905,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,GPR,85/15,0.3309626436634959,1.6211316803472895,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.2754749743938031,1.6212859298985678,1
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.4544910662629576,1.6213104752752954,3
Rg w/no norm,No regr out,Inliers,ProtBERT,20,Linear,90/10,-0.5724067275975873,1.621348455542209,3
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Linear,90/10,-0.5724149710014161,1.6213713097136844,3
Rg w/no norm,No regr out,Inliers,ProtBERT,20,GPR,85/15,-0.1303563030135146,1.6220057171242044,1
Rg w/no norm,No regr out,All,ProtBERT,50,Kernel Ridge,80/20,-0.1889447359772873,1.622568521038487,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Linear,85/15,0.448088474988473,1.6230848430455094,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.3286293126503496,1.6239561448208826,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,GPR,90/10,0.2727343399438512,1.6243494252353483,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Ridge,90/10,0.272590863685889,1.6245096445999387,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Linear,80/20,0.4012197308530884,1.6246624711465425,4
Rg w/no norm,pH regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.1936214693408345,1.6250050423995626,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.1575633282599918,1.6250775455176023,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Ridge,85/15,0.3276450068743589,1.6251461609982494,1
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Linear,90/10,-0.8705100435906294,1.6256891891480836,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.2486668164724692,1.6259594752692874,3
Rg w/no norm,No regr out,All,ProtBERT,20,Kernel Ridge,80/20,0.5263675855429782,1.626559333151867,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.1535860180138855,1.628909184709395,1
Rg w/no norm,buffer regr out,All,ProtBERT,10,Lasso,85/15,-0.2414888801681816,1.6297023821819032,2
Rg w/no norm,No regr out,All,ProtBERT,190,GPR,90/10,-0.9480229393063224,1.6300437925399642,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.2441381017228434,1.6304733176470003,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,80/20,0.2756716572716403,1.6305674828016858,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.3522358428637713,1.6306478121490116,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.2672555040584842,1.6313927302369449,2
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,GPR,85/15,0.4476401425389179,1.6314595461075052,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.4150923414239293,1.631666633951726,3
Rg w/no norm,No regr out,Inliers,ProtBERT,10,GPR,85/15,-0.1397819616320563,1.6332057696286,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,90/10,0.2239132790560197,1.6333202293158702,4
Rg w/no norm,No regr out,All,ProtBERT,100,Kernel Ridge,80/20,-0.2064021191079674,1.6344372725133365,2
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,80/20,0.4329292547472013,1.6345927193262506,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.3777490291321363,1.635645080819138,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.3388143537268471,1.6357567207009922,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,85/15,0.3476183101658632,1.6364494597438863,2
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,80/20,0.4312637772659698,1.6369913454442069,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,GPR,80/20,0.2695008657017922,1.6374984229182408,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,85/15,0.3166586193664185,1.638369933602694,1
Rg w/no norm,buffer regr out,All,ProtBERT,10,Ridge,80/20,-0.3734506371745336,1.6395779709011808,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.3507231000793405,1.6404667400739423,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.2345777615455219,1.6407522449053025,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,80/20,0.2345674259375969,1.6407633225261282,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.2345674228485736,1.6407633258369072,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.4598928566604403,1.641007110204889,2
Rg w/no norm,buffer regr out,All,ProtBERT,20,Lasso,90/10,0.0146794145732417,1.6421076931761809,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,85/15,0.1391005511926043,1.6427885701008127,1
Rg w/no norm,No regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,-0.6147503294730381,1.643034211473072,3
Rg w/no norm,buffer regr out,All,ProtBERT,50,Ridge,80/20,-1.1734175330411527,1.6432059635136007,3
Rg w/no norm,buffer regr out,All,ProtBERT,50,Ridge,85/15,-1.1197332470378178,1.6440311094966036,3
Rg w/no norm,No regr out,All,ProtBERT,10,Ridge,85/15,-1.0181953339864425,1.6443133337507818,3
Rg w/no norm,pH regr out,All,ProtBERT,10,Ridge,85/15,-1.0180060245876752,1.6443392355899502,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,85/15,0.252620614875478,1.644448587547824,3
Rg w/no norm,buffer regr out,All,ProtBERT,10,Lasso,85/15,-0.2134085943568029,1.645296897415979,4
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,80/20,0.4254658868158237,1.6453142109122454,3
Rg w/no norm,buffer regr out,Inliers,ProtBERT,190,Linear,80/20,-1.034510117636513,1.646927983580024,3
Rg w/no norm,buffer regr out,All,ProtBERT,20,Linear,85/15,-0.267876596592453,1.6469308929118116,2
Rg w/no norm,No regr out,Inliers,ProtBERT,10,GPR,85/15,-0.1663452671570844,1.6476245946045651,1
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Linear,85/15,-0.7185383998010886,1.648026684756028,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,GPR,85/15,0.3078364322566608,1.6489119947364497,1
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,85/15,0.4356017736771054,1.6491420865277409,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,80/20,0.3438256071179928,1.649157342872548,3
Rg w/no norm,No regr out,All,ProtBERT,10,Linear,85/15,-1.0321436724171875,1.6499857150239594,3
Rg w/no norm,pH regr out,All,ProtBERT,10,Linear,85/15,-1.0319441801103424,1.650008103007533,3
Rg w/no norm,No regr out,All,ProtBERT,50,Ridge,90/10,0.1678425641787223,1.6507067894992749,4
Rg w/no norm,pH regr out,All,ProtBERT,50,Ridge,90/10,0.1678255553564061,1.650792253145419,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.4288675110514258,1.6511058779907477,2
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.4336726049897906,1.6519581471700433,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Linear,80/20,0.4080424536258348,1.6538929211625564,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,90/10,0.2456388111338006,1.6543316799958874,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Linear,80/20,0.253722122297664,1.655088882625865,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.4068982024142693,1.6554906331435917,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,80/20,0.2524227995718545,1.6565290696096375,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,80/20,0.2518095226080177,1.657208399350967,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.2511013596594112,1.6579924884674595,1
Rg w/no norm,No regr out,All,ProtBERT,20,Ridge,90/10,0.1600985604925122,1.6583696888873036,4
Rg w/no norm,pH regr out,All,ProtBERT,20,Ridge,90/10,0.1601424894507302,1.6583952297677091,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,90/10,0.1990589589589102,1.659267812928421,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,80/20,0.3596132138244748,1.6593097360479436,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Lasso,80/20,0.4039993357975553,1.6595314207766194,1
Rg w/no norm,pH regr out,All,ProtBERT,10,Ridge,80/20,-1.260953037398779,1.6598857446458364,3
Rg w/no norm,No regr out,All,ProtBERT,10,Ridge,80/20,-1.261234920806379,1.6598929175373829,3
Rg w/no norm,buffer regr out,All,ProtBERT,190,Ridge,80/20,-0.4080916159480521,1.6601258164748516,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,90/10,0.2412064202366702,1.6601375164804415,2
Rg w/no norm,buffer regr out,All,ProtBERT,20,Lasso,85/15,-0.2363437688482068,1.660773351444947,4
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,GPR,85/15,0.4275975626006146,1.6607948604856977,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.3580591704958006,1.661321861191443,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.4020457782174939,1.6622489831010896,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,85/15,0.1183279208181338,1.6624898463658546,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.2955915403228449,1.6634332972102264,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.2371877538217914,1.663572553746525,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.4526390822540791,1.6637809393604903,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.2451180253326336,1.6646025869264114,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,90/10,0.2367140758791784,1.6650445845877822,2
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.4244045269190611,1.665420629046177,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,80/20,0.2103396702939309,1.666528056595974,4
Rg w/no norm,buffer regr out,All,ProtBERT,10,Linear,85/15,-0.6898585396892112,1.6671640975104618,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,85/15,0.3120711796294411,1.668509781675406,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,85/15,0.2305895495946058,1.668509882191658,3
Rg w/no norm,buffer regr out,All,ProtBERT,10,Lasso,90/10,-0.0183626573981043,1.6694141507838969,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,80/20,0.2074990527661129,1.6695228373487103,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.3875238481518739,1.669676636970782,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.3962580018737667,1.6702743105597493,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.3869531445712708,1.6704543558750082,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,85/15,0.2287813712294334,1.67046929996446,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.3201910306888882,1.670494924846826,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Linear,80/20,0.2062342979882352,1.6708545046559242,4
Rg w/no norm,buffer regr out,All,ProtBERT,10,Ridge,85/15,-1.189852430520684,1.6710015407649503,3
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.2100065724155481,1.671500866681137,1
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,80/20,0.3210223699602743,1.6718763856485217,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,GPR,90/10,0.3491962151954775,1.672173394865376,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.2045029163278663,1.673064668470283,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.2273367764236656,1.674279806045213,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.2033171864392138,1.674311099245333,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Linear,85/15,0.2862176728755424,1.6744647309604583,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.2353462024265754,1.675341947110042,1
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,GPR,85/15,0.3041003898971479,1.6753911263907917,3
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.4172053609023698,1.6758032529313382,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,80/20,0.2017562134271038,1.6759505694567698,3
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.3033702233989328,1.676269840600722,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,85/15,0.2838940434707736,1.6771880220462254,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,90/10,0.2250247210249218,1.6777458174004367,2
Rg w/no norm,No regr out,All,ProtBERT,20,GPR,85/15,-1.1012342745542911,1.6778001069436774,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.4063991457343309,1.6791873910939934,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,85/15,0.0995556120367109,1.6800952558714777,1
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,85/15,0.2997298471055682,1.680643972904752,3
Rg w/no norm,No regr out,All,ProtBERT,20,GPR,90/10,-1.8428816552096623,1.680679375983666,1
Rg w/no norm,buffer regr out,All,ProtBERT,100,Ridge,80/20,-0.4436684167118854,1.6809673370384326,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Linear,90/10,0.2213184071224134,1.6817529359847718,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,GPR,80/20,0.3580766728109602,1.6821742746077568,4
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,80/20,0.3117864804500916,1.6832089454587031,3
Rg w/no norm,buffer regr out,All,ProtBERT,50,Ridge,80/20,0.3786002738613344,1.684587101147372,1
Rg w/no norm,No regr out,All,ProtBERT,100,GPR,85/15,-1.1204555132105425,1.6854565546255589,3
Rg w/no norm,No regr out,All,ProtBERT,20,Linear,90/10,0.132128156058733,1.685757062911682,4
Rg w/no norm,pH regr out,All,ProtBERT,20,Linear,90/10,0.132165804854301,1.6857905461796294,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.225140838033652,1.6864847710099462,1
Rg w/no norm,buffer regr out,All,ProtBERT,20,Linear,80/20,-1.2895538749247688,1.686536920565585,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Lasso,80/20,0.429413597539258,1.686674235947253,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.4292116066047827,1.6869727558183183,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,80/20,0.2240517603766934,1.6876695462848772,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Linear,90/10,0.0250510002674061,1.6880023405562834,1
Rg w/no norm,buffer regr out,All,ProtBERT,20,Kernel Ridge,80/20,0.3760535763769701,1.6880355635034383,1
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,-0.7068265488214438,1.689248700727997,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.4275837216711144,1.689376660940681,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.3113569372008968,1.6894663347367622,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,90/10,0.3984926934512839,1.6903333472989732,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.0882620381796295,1.6905984892760089,1
Rg w/no norm,pH regr out,All,ProtBERT,10,Linear,80/20,-1.3507927709849483,1.692542558109675,3
Rg w/no norm,No regr out,All,ProtBERT,10,Linear,80/20,-1.351106054154751,1.692557142760355,3
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.2890656321594965,1.6933926443029828,3
Rg w/no norm,pH regr out,All,ProtBERT,50,Ridge,85/15,-0.2073191183538585,1.6938282207913222,2
Rg w/no norm,No regr out,All,ProtBERT,50,Ridge,85/15,-0.2073682950990896,1.693904835871035,2
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Ridge,90/10,0.1883734764446502,1.694232399187254,1
Rg w/no norm,buffer regr out,All,ProtBERT,20,Linear,85/15,-1.254591993013868,1.6955219078409265,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.3051758113516439,1.6970315568613668,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,GPR,85/15,0.2754057244220443,1.697396936653894,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,90/10,0.3277931081915841,1.699447507756707,2
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.2966133757080903,1.70166271574641,3
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.2812786073759242,1.702641443377472,3
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.1797066023135375,1.7032542256224206,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.2999342561579992,1.7034204910690771,3
Rg w/no norm,No regr out,All,ProtBERT,50,GPR,85/15,-1.1673136775511497,1.7039775377902913,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Ridge,85/15,0.2602429315474526,1.7046596087954506,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.1738389258447784,1.7050055474289028,3
Rg w/no norm,No regr out,All,ProtBERT,190,Ridge,90/10,0.1116631253103471,1.705516924573296,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,85/15,0.0720908751930071,1.7055253558396104,1
Rg w/no norm,pH regr out,All,ProtBERT,190,Ridge,90/10,0.1116662327603816,1.7055848123056698,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,85/15,0.1957497134855154,1.7058677350655913,3
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Ridge,90/10,0.0491178357779141,1.7059424119977704,1
Rg w/no norm,No regr out,All,ProtBERT,10,Lasso,85/15,-0.089117764815962,1.7060586963301454,4
Rg w/no norm,No regr out,All,ProtBERT,50,Lasso,85/15,-0.089118008609123,1.706058887276172,4
Rg w/no norm,pH regr out,All,ProtBERT,10,Lasso,85/15,-0.0890641367511926,1.7061252539052985,4
Rg w/no norm,pH regr out,All,ProtBERT,50,Lasso,85/15,-0.0890643794054033,1.706125443976039,4
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,90/10,0.1769299939727974,1.7061344600843265,1
Rg w/no norm,buffer regr out,All,ProtBERT,20,Linear,80/20,0.3619322231271256,1.707030766453341,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,GPR,90/10,0.0024289147997713,1.7074736948941542,1
Rg w/no norm,buffer regr out,All,ProtBERT,50,Ridge,90/10,-1.0182687091831637,1.707590604380697,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,GPR,90/10,0.1958822346417922,1.7080191941740075,1
Rg w/no norm,buffer regr out,All,ProtBERT,10,Linear,85/15,-1.2897653644325855,1.7086964472240218,3
Rg w/no norm,buffer regr out,All,ProtBERT,10,Ridge,80/20,-1.3501615808396783,1.7087136173008863,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.3680124929912609,1.7088988375049818,1
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,GPR,90/10,0.3580173351457953,1.709422552592262,3
Rg w/no norm,No regr out,All,ProtBERT,100,Ridge,90/10,0.1075296505885982,1.7094802461787448,4
Rg w/no norm,No regr out,All,ProtBERT,20,Kernel Ridge,85/15,-0.2297369220690821,1.709524111439094,2
Rg w/no norm,pH regr out,All,ProtBERT,100,Ridge,90/10,0.107533871776107,1.7095472388192825,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,90/10,0.3195635268165904,1.7098187165284744,2
Rg w/no norm,buffer regr out,All,ProtBERT,10,Linear,80/20,-0.4941071589879318,1.7100799706034029,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,85/15,0.0665967851592311,1.7105670567297453,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Ridge,90/10,0.3184888112153113,1.711168470625792,2
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.1707764356754815,1.7125004117239702,1
