Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Lasso,90/10,-0.28843894453437313,0.2116318359065395
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,90/10,-0.16530186718426765,0.20126501915077652
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,GPR,90/10,-0.39216969024595905,0.21998606173028784
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,Linear,80/20,-0.40653557501636706,0.13007358235138644
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,80/20,-0.3044808313334024,0.12526582171520637
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,80/20,-0.34335556897650954,0.12711863792886038
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,-0.05510230500542823,0.11265773790975833
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,GPR,80/20,-0.07744390488936026,0.11384424338311033
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,Linear,85/15,-0.47053352413734517,0.13415277409284995
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,85/15,-0.37041230317453566,0.12950538202585826
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,85/15,-0.4008634149436947,0.13093630756470623
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,-0.03283627129475453,0.11242889271871388
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,GPR,85/15,-0.0257364555105839,0.1120418028418448
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,Linear,90/10,-0.36346018555000015,0.1341923777344138
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,90/10,-0.285329083620548,0.13029081033310635
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,90/10,-0.2988116530754863,0.13097237596487818
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.04820698638910215,0.1121186536958794
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,10,GPR,90/10,-0.1879235624271458,0.1252566713115588
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Linear,80/20,-0.10772859117121203,0.3762876541197721
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Ridge,80/20,-0.07056087745112394,0.3699209869444305
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Lasso,80/20,-0.0748813068309464,0.37066667470032133
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,80/20,-0.014995910433608373,0.36019313650318135
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,GPR,80/20,-0.12172083836840719,0.3786567306134279
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Linear,85/15,-0.40672964715198656,0.25693021400733046
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Ridge,85/15,-0.2503100736489463,0.24222486557520953
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Lasso,85/15,-0.35538326552764565,0.25219758181911844
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,85/15,-0.11258138962667474,0.22849450168001903
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,GPR,85/15,-0.3144238112066955,0.24835766460539496
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Linear,90/10,-0.595818090768389,0.23552703767687322
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Ridge,90/10,-0.3886396784269528,0.21970698429837476
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Lasso,90/10,-0.49299706545706234,0.22781302708670045
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,90/10,-0.1494176894060335,0.19988859531420902
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,GPR,90/10,-0.4691808463045424,0.22598869104713276
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,Linear,80/20,-0.19927911908055118,0.1201085369465121
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,80/20,-0.14132370807966121,0.11717046679357006
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,80/20,-0.16571744726636584,0.11841600059400599
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.08841023874717835,0.10471610021658351
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,GPR,80/20,-0.21028881892203066,0.12065859150390111
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,Linear,85/15,-0.2625765848807353,0.1243057042232504
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,85/15,-0.19516469906539213,0.12094170070283865
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,85/15,-0.20125725283603924,0.1212495692144627
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,-0.1904808099135329,0.12070448083618247
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,GPR,85/15,-0.1664676721101459,0.11948091681402699
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,Linear,90/10,-0.22753642060726653,0.12732796879548092
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,90/10,-0.1618606007798078,0.12387498938208366
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,90/10,-0.16425534723296153,0.12400258493459805
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.13090920633193404,0.1071369287737892
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,20,GPR,90/10,-0.35364485449885885,0.1337084906097759
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Linear,80/20,-0.40528084762025895,0.42382332131411155
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Ridge,80/20,-0.0847684047232573,0.3723675270062117
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Lasso,80/20,-0.03765164182273151,0.36419088802058897
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.002316714839667333,0.35710804566472665
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,GPR,80/20,-0.08915840877429826,0.3731202427014139
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Linear,85/15,-1.2673625899636725,0.3261897777298252
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Ridge,85/15,-0.3395929145582559,0.25072421446810533
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Lasso,85/15,-0.39777711135813854,0.25611134726222823
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,85/15,-0.04241692695980248,0.22117222444374313
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,GPR,85/15,-0.22829842962812985,0.2400832197295488
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Linear,90/10,-1.4980707611223303,0.29468053241894315
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Ridge,90/10,-0.7336403256329276,0.24548704487264286
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Lasso,90/10,-0.198926551035431,0.20414811150604045
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,90/10,-0.21510703896256822,0.2055210670598691
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,GPR,90/10,-0.3808656841947671,0.21909113051106555
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,Linear,80/20,-0.11315826417010588,0.11571567637067938
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,80/20,-0.04766978605168948,0.1122602358856864
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,80/20,-0.08557482283078244,0.11427299813692662
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.21909905297843668,0.09691962285739072
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,GPR,80/20,-0.07612626812812584,0.11377461040780006
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,Linear,85/15,-0.3405825286492199,0.12808815510365512
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,85/15,-0.13934164646881464,0.11808348964868498
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,85/15,-0.24956285674753342,0.12366341814219536
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.13006211736775508,0.10318256374882066
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,GPR,85/15,-0.05660377880593859,0.11371513535666503
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,Linear,90/10,-0.43651445344889006,0.13774048816994403
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,90/10,-0.17658035230674796,0.12465721321869719
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,90/10,-0.3558302956729751,0.1338163823480557
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.07870947549025531,0.11030746906245718
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,GPR,90/10,-0.27436104949506523,0.12973371731884573
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Linear,80/20,-7.268353472768897,1.028046607071588
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Ridge,80/20,-0.07239425457414206,0.370237603483696
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Lasso,80/20,-0.03765165169512841,0.3641908897530765
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,80/20,0.008797216089100002,0.35594634961875804
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,GPR,80/20,-0.07355284984305266,0.3704375484841199
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Linear,85/15,-20.541325021801114,1.0054166319409534
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Ridge,85/15,-0.3189653901827676,0.24878635560707854
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Lasso,85/15,-0.10148889861021915,0.2273525976467655
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,85/15,-0.010082321399724536,0.21771494567682012
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,GPR,85/15,-0.22797722192164493,0.2400518260467146
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Linear,90/10,-2.436826451475664,0.34564308989910086
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Ridge,90/10,-0.629168443207095,0.23797540379400534
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Lasso,90/10,-0.19892661707311365,0.20414811712834818
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,90/10,-0.15180429326497102,0.20009600795443977
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,GPR,90/10,-0.3267461577466122,0.21475485810334055
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,Linear,80/20,-4.588745557755532,0.2592811292905847
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,80/20,-0.13838170290942675,0.1170193534204491
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,80/20,-0.09734710753820885,0.11489093197318864
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.01453941465969777,0.10887630415580304
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,GPR,80/20,-0.0047824915993757156,0.10993849063657893
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,Linear,85/15,-6.721539217150372,0.30740726967648485
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,85/15,-0.3650454973774697,0.12925154891370647
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,85/15,-0.2559765851258968,0.1239803803567106
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.09965790447049883,0.10497018700555968
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,GPR,85/15,0.00836816309990629,0.1101634234555855
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,Linear,90/10,-10.169995838153287,0.3840901090393432
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,90/10,-0.29085736025823694,0.13057070394847764
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,90/10,-0.32106439635000505,0.13208959601699796
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,-0.08099518460883193,0.1194864057886329
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,GPR,90/10,-0.20179356615193855,0.12598578756273393
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Linear,80/20,-0.41532683774902823,0.42533552531341207
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Ridge,80/20,-0.07136030995453169,0.37005907889211354
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Lasso,80/20,-0.0376516517051233,0.3641908897548305
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,80/20,0.007674918431040623,0.3561478042287617
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,GPR,80/20,-0.053199444153652076,0.3669091965640673
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Linear,85/15,-3.4913566941468552,0.4590908446752358
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Ridge,85/15,-0.31741088730300193,0.24863970538910668
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Lasso,85/15,-0.1014888983839568,0.22735259762341467
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,85/15,-0.010789129475690107,0.21779110569271826
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,GPR,85/15,-0.13514787391509908,0.23080014560254303
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Linear,90/10,-3.4733672283495496,0.3943359335968795
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Ridge,90/10,-0.6271232960675406,0.23782598782809294
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Lasso,90/10,-0.1989266169727495,0.20414811711980338
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,90/10,-0.14340589164118378,0.19936517147819832
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,GPR,90/10,-0.2565648964448062,0.20899771565024236
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,Linear,80/20,-0.7262317593548067,0.14409977145430045
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,80/20,-0.06608636569992488,0.11324262693601497
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,80/20,-0.32129851670457255,0.1260707145830454
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.02569960908333957,0.10825804477978568
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,GPR,80/20,0.08787444747961515,0.10474686939189508
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,Linear,85/15,-1.06685040422034,0.15904378947049927
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,85/15,-0.4577405356386335,0.1335679646446681
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,85/15,-0.25684977113755414,0.12402346998344739
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.05898143370395181,0.10731521226859458
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,GPR,85/15,0.08906072063272286,0.10558613856781845
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,Linear,90/10,-1.0766556872287758,0.16561088033613297
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,90/10,-0.2591757361574911,0.12895844599424872
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,90/10,-0.3185659448145457,0.13196463025483304
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,-0.08880473479775697,0.11991723833047499
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,190,GPR,90/10,-0.10683293536050154,0.12090594468259987
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Linear,80/20,-0.10644856004602565,0.49373609944921903
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Ridge,80/20,-0.09064087702878165,0.49019644040540455
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Lasso,80/20,-0.008140691775747388,0.47129175286254144
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,80/20,-0.1056364413109172,0.4935548682762717
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,GPR,80/20,-0.13180472445076297,0.49936145763944256
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Linear,85/15,-1.2596714724064801,0.23692738594621351
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Ridge,85/15,-1.0238829765700062,0.22422565954442467
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Lasso,85/15,-0.3261929835567128,0.18150808481785075
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.01137861464397183,0.15671393359363764
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,GPR,85/15,-0.24848087915937,0.1761098142905356
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Linear,90/10,-1.3688893793631491,0.206465856046733
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Ridge,90/10,-1.2286308446674696,0.20026032620008408
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Lasso,90/10,-0.6679115514723757,0.17324565807193837
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,90/10,-0.0662948262043932,0.13852064393037414
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,GPR,90/10,-0.3250677933892161,0.1544169250341883
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Linear,80/20,-0.34696491130778906,0.1927786953785913
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,80/20,-0.26030576685993956,0.18647424498470322
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,80/20,-0.3067620406300722,0.189879968446687
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,-0.017836632920077422,0.16757913115692477
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,GPR,80/20,-0.09232757973695294,0.17360304771331303
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Linear,85/15,-0.3951759022391801,0.19909759121465398
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,85/15,-0.3118447767936381,0.19306019821934237
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,85/15,-0.3547979372982606,0.19619538428448144
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.0021053632863615723,0.1683813033199296
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,GPR,85/15,-0.027397197265936812,0.17085225327636064
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Linear,90/10,-0.3554871552277341,0.20495647615152843
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,90/10,-0.283542781665272,0.1994431462693342
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,90/10,-0.20749359277906976,0.19344448815227175
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.05696756406351777,0.17095320908976583
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,GPR,90/10,-0.1604138803276558,0.1896358313045675
