Normalization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Lasso,90/10,0.6338545204959005,0.6744262351449201
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Kernel Ridge,90/10,0.6664233799225575,0.6437324759942266
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,GPR,90/10,-0.5744434525601991,1.3985279531114814
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,80/20,-0.5481207142901612,2.093564178891959
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,80/20,0.4390094009276164,1.2602643748733775
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,80/20,0.4419807463594325,1.2569223826028162
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,80/20,0.40913366615830826,1.2933869981108594
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,80/20,-0.6197997788487024,2.1414825294646063
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,85/15,-0.3215554683495494,1.9636953781884992
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,85/15,0.44988216045630547,1.2669494411627353
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,85/15,0.44447695435628254,1.2731584593615255
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,85/15,0.39725448207005565,1.326167604277171
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,85/15,-0.610627811153678,2.1678489422558473
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,90/10,-0.3478282147407772,2.1515543819503895
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,90/10,0.4384411681770145,1.388777548388245
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,90/10,0.4504904838509338,1.3737973198983249
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,90/10,0.3921640357998618,1.444868264663635
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,90/10,-0.7100698046009211,2.4234941470015516
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,80/20,0.40075570317508147,1.3025242654224474
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,80/20,0.4798639058735992,1.2135072185664195
Rg w/no norm,No regr out,All,ESM-6,1,20,Lasso,80/20,0.4419807463594325,1.2569223826028162
Rg w/no norm,No regr out,All,ESM-6,1,20,Kernel Ridge,80/20,0.4716553157733081,1.223045289122726
Rg w/no norm,No regr out,All,ESM-6,1,20,GPR,80/20,-0.7994751001573139,2.257131121167097
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,85/15,0.43021900658894274,1.2893932696547188
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,85/15,0.5017288986938859,1.2057694322972874
Rg w/no norm,No regr out,All,ESM-6,1,20,Lasso,85/15,0.44447695435628254,1.2731584593615255
Rg w/no norm,No regr out,All,ESM-6,1,20,Kernel Ridge,85/15,0.4601269387209628,1.2550968761868786
Rg w/no norm,No regr out,All,ESM-6,1,20,GPR,85/15,-0.926743708424872,2.3710646443653802
Rg w/no norm,No regr out,All,ESM-6,1,20,Linear,90/10,0.37596641686499843,1.4639931245595976
Rg w/no norm,No regr out,All,ESM-6,1,20,Ridge,90/10,0.47078574867134815,1.348189130371628
Rg w/no norm,No regr out,All,ESM-6,1,20,Lasso,90/10,0.4504904838509338,1.3737973198983249
Rg w/no norm,No regr out,All,ESM-6,1,20,Kernel Ridge,90/10,0.4456389717780226,1.3798484870655916
Rg w/no norm,No regr out,All,ESM-6,1,20,GPR,90/10,-1.0011007318289247,2.621618730856293
Rg w/no norm,No regr out,All,ESM-6,1,10,Linear,80/20,0.47763166852568284,1.2161083993416093
Rg w/no norm,No regr out,All,ESM-6,1,10,Ridge,80/20,0.5058938947895055,1.1827527815770396
Rg w/no norm,No regr out,All,ESM-6,1,10,Lasso,80/20,0.440863526587172,1.2581800062055744
Rg w/no norm,No regr out,All,ESM-6,1,10,Kernel Ridge,80/20,0.3506054174497758,1.3559329006696832
Rg w/no norm,No regr out,All,ESM-6,1,10,GPR,80/20,-1.02587610792605,2.394916131883857
Rg w/no norm,No regr out,All,ESM-6,1,10,Linear,85/15,0.4774030607493246,1.2348518332728846
Rg w/no norm,No regr out,All,ESM-6,1,10,Ridge,85/15,0.5043413493006521,1.2026043351844393
Rg w/no norm,No regr out,All,ESM-6,1,10,Lasso,85/15,0.4366726461973376,1.2820703010357926
Rg w/no norm,No regr out,All,ESM-6,1,10,Kernel Ridge,85/15,0.4814505876348858,1.2300605583211797
Rg w/no norm,No regr out,All,ESM-6,1,10,GPR,85/15,-0.8854796558075986,2.3455373085304454
Rg w/no norm,No regr out,All,ESM-6,1,10,Linear,90/10,0.5007579920510341,1.3094551153340281
Rg w/no norm,No regr out,All,ESM-6,1,10,Ridge,90/10,0.4991424448051479,1.3115721025929723
Rg w/no norm,No regr out,All,ESM-6,1,10,Lasso,90/10,0.43781967463303906,1.389545836192218
Rg w/no norm,No regr out,All,ESM-6,1,10,Kernel Ridge,90/10,0.4771676245207117,1.3400354644542245
Rg w/no norm,No regr out,All,ESM-6,1,10,GPR,90/10,-0.5889092083505008,2.336063247706499
Rg w/no norm,No regr out,Inliers,ESM-6,2,104,Linear,80/20,0.21212969608246823,1.0360247810949588
Rg w/no norm,No regr out,Inliers,ESM-6,2,104,Ridge,80/20,0.7719808750682725,0.5573505257732247
Rg w/no norm,No regr out,Inliers,ESM-6,2,104,Lasso,80/20,0.7618631670716143,0.5695817486515619
Rg w/no norm,No regr out,Inliers,ESM-6,2,104,Kernel Ridge,80/20,0.707187754473466,0.6315931270441951
Rg w/no norm,No regr out,Inliers,ESM-6,2,104,GPR,80/20,0.7744923551723477,0.5542726029681564
Rg w/no norm,No regr out,Inliers,ESM-6,2,110,Linear,85/15,0.4382070862629365,0.9347286917385592
Rg w/no norm,No regr out,Inliers,ESM-6,2,110,Ridge,85/15,0.8017154296611998,0.5553181977728335
Rg w/no norm,No regr out,Inliers,ESM-6,2,110,Lasso,85/15,0.7819225722790304,0.5823751069330408
Rg w/no norm,No regr out,Inliers,ESM-6,2,110,Kernel Ridge,85/15,0.7567030477529924,0.6151284014517109
Rg w/no norm,No regr out,Inliers,ESM-6,2,110,GPR,85/15,0.8007271694563665,0.5567003445618418
Rg w/no norm,No regr out,Inliers,ESM-6,2,116,Linear,90/10,0.29848455134041474,0.9335256114061427
Rg w/no norm,No regr out,Inliers,ESM-6,2,116,Ridge,90/10,0.7445722030647421,0.563302523058296
Rg w/no norm,No regr out,Inliers,ESM-6,2,116,Lasso,90/10,0.7046917427203268,0.6056830400624201
Rg w/no norm,No regr out,Inliers,ESM-6,2,116,Kernel Ridge,90/10,0.7450288338685469,0.5627987870728073
Rg w/no norm,No regr out,Inliers,ESM-6,2,116,GPR,90/10,0.7429334300537879,0.5651066514028555
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Linear,80/20,0.34529116292701434,0.9444237049612395
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Ridge,80/20,0.7727165447226476,0.5564506952761495
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Lasso,80/20,0.7618631670716143,0.5695817486515619
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Kernel Ridge,80/20,0.713249449200474,0.6250214300592685
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,GPR,80/20,0.7758913663320954,0.552550621508661
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Linear,85/15,0.6239110379651298,0.764790947815441
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Ridge,85/15,0.8040817282862044,0.5519947100454603
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Lasso,85/15,0.7819225722790304,0.5823751069330408
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Kernel Ridge,85/15,0.769388369719177,0.5988775709065566
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,GPR,85/15,0.8048858027625252,0.5508608158202678
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Linear,90/10,0.545187458790829,0.7516641431570699
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Ridge,90/10,0.7480468470458115,0.559458036031267
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Lasso,90/10,0.7046917427203268,0.6056830400624201
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Kernel Ridge,90/10,0.7472842125574611,0.5603041052529555
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,GPR,90/10,0.7496656205701768,0.5576579093159744
Rg w/no norm,No regr out,All,ESM-6,2,106,Linear,80/20,-2.833512806495476,3.2944454988093814
Rg w/no norm,No regr out,All,ESM-6,2,106,Ridge,80/20,0.44669896453143443,1.2515972767386039
Rg w/no norm,No regr out,All,ESM-6,2,106,Lasso,80/20,0.433960466743769,1.2659228824973028
Rg w/no norm,No regr out,All,ESM-6,2,106,Kernel Ridge,80/20,0.38688544270167735,1.3175123107821396
Rg w/no norm,No regr out,All,ESM-6,2,106,GPR,80/20,-0.16919513990518475,1.819396557949454
Rg w/no norm,No regr out,All,ESM-6,2,112,Linear,85/15,-1.8836648051833431,2.9007066353387665
Rg w/no norm,No regr out,All,ESM-6,2,112,Ridge,85/15,0.47094253985854073,1.242461216986048
Rg w/no norm,No regr out,All,ESM-6,2,112,Lasso,85/15,0.40450752969956205,1.3181643355679484
Rg w/no norm,No regr out,All,ESM-6,2,112,Kernel Ridge,85/15,0.4019671624451756,1.3209729838535103
Rg w/no norm,No regr out,All,ESM-6,2,112,GPR,85/15,-0.006952855552371684,1.714099344512807
Rg w/no norm,No regr out,All,ESM-6,2,120,Linear,90/10,-1.7695039113302777,3.0841539427624776
Rg w/no norm,No regr out,All,ESM-6,2,120,Ridge,90/10,0.47650285195284303,1.3408871100992719
Rg w/no norm,No regr out,All,ESM-6,2,120,Lasso,90/10,0.37151466497229113,1.469205786361774
Rg w/no norm,No regr out,All,ESM-6,2,120,Kernel Ridge,90/10,0.3955153315528538,1.440879627964672
Rg w/no norm,No regr out,All,ESM-6,2,120,GPR,90/10,-0.01825990923081844,1.8700980548117232
Rg w/no norm,No regr out,All,ESM-6,2,100,Linear,80/20,-2.5244436290192915,3.1588510819928755
Rg w/no norm,No regr out,All,ESM-6,2,100,Ridge,80/20,0.44794625705390834,1.2501857587684004
Rg w/no norm,No regr out,All,ESM-6,2,100,Lasso,80/20,0.433960466743769,1.2659228824973028
Rg w/no norm,No regr out,All,ESM-6,2,100,Kernel Ridge,80/20,0.38565570931447624,1.3188329263682121
Rg w/no norm,No regr out,All,ESM-6,2,100,GPR,80/20,-0.16443941731469702,1.815692573237041
Rg w/no norm,No regr out,All,ESM-6,2,100,Linear,85/15,-1.1211727643855824,2.487822784899897
Rg w/no norm,No regr out,All,ESM-6,2,100,Ridge,85/15,0.47084791803683435,1.2425723189896163
Rg w/no norm,No regr out,All,ESM-6,2,100,Lasso,85/15,0.40450752969956205,1.3181643355679484
Rg w/no norm,No regr out,All,ESM-6,2,100,Kernel Ridge,85/15,0.3981661846342138,1.3251642555004024
Rg w/no norm,No regr out,All,ESM-6,2,100,GPR,85/15,-0.0073344245439688205,1.7144240792837975
Rg w/no norm,No regr out,All,ESM-6,2,100,Linear,90/10,-0.7636541200573148,2.4611708605956295
Rg w/no norm,No regr out,All,ESM-6,2,100,Ridge,90/10,0.4754983578811188,1.3421729505836917
Rg w/no norm,No regr out,All,ESM-6,2,100,Lasso,90/10,0.37151466497229113,1.469205786361774
Rg w/no norm,No regr out,All,ESM-6,2,100,Kernel Ridge,90/10,0.3890767621546739,1.4485329490520074
Rg w/no norm,No regr out,All,ESM-6,2,100,GPR,90/10,-0.018060339148788795,1.8699147843581954
Rg w/no norm,No regr out,All,ESM-6,2,50,Linear,80/20,-0.14506567044788632,1.800524624582013
Rg w/no norm,No regr out,All,ESM-6,2,50,Ridge,80/20,0.45098679740920655,1.2467381879697381
Rg w/no norm,No regr out,All,ESM-6,2,50,Lasso,80/20,0.433960466743769,1.2659228824973028
Rg w/no norm,No regr out,All,ESM-6,2,50,Kernel Ridge,80/20,0.31484375118836805,1.3927676779377836
Rg w/no norm,No regr out,All,ESM-6,2,50,GPR,80/20,-1.0615490224495696,2.4159097210067246
Rg w/no norm,No regr out,All,ESM-6,2,50,Linear,85/15,0.12638933020173504,1.5965788974026114
Rg w/no norm,No regr out,All,ESM-6,2,50,Ridge,85/15,0.4675651231680129,1.2464207428601424
Rg w/no norm,No regr out,All,ESM-6,2,50,Lasso,85/15,0.40450752969956205,1.3181643355679484
Rg w/no norm,No regr out,All,ESM-6,2,50,Kernel Ridge,85/15,0.38279095704585164,1.341984686668028
Rg w/no norm,No regr out,All,ESM-6,2,50,GPR,85/15,-0.4028920164890728,2.023222014147235
Rg w/no norm,No regr out,All,ESM-6,2,50,Linear,90/10,0.09992946092016619,1.7582204589462709
Rg w/no norm,No regr out,All,ESM-6,2,50,Ridge,90/10,0.4827806695170629,1.3328228503359096
Rg w/no norm,No regr out,All,ESM-6,2,50,Lasso,90/10,0.4523788201981642,1.3714348276701092
Rg w/no norm,No regr out,All,ESM-6,2,50,Kernel Ridge,90/10,0.39407420207890265,1.442596179317049
Rg w/no norm,No regr out,All,ESM-6,2,50,GPR,90/10,-0.5162499367630766,2.282025293831101
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Linear,80/20,0.6019187870466871,0.7364251617601812
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Ridge,80/20,0.7556390419211795,0.576977247367968
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Lasso,80/20,0.7464312861632794,0.5877472580363805
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Kernel Ridge,80/20,0.7002072060200468,0.639077271969458
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,GPR,80/20,0.43545043850505405,0.8769883315013969
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Linear,85/15,0.5984374912340178,0.7902673232224187
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Ridge,85/15,0.7756208590866286,0.5907295358898504
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Lasso,85/15,0.7725198389195769,0.5947976018060694
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Kernel Ridge,85/15,0.7164809024107267,0.6640313814875889
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,GPR,85/15,0.5788441836388598,0.8093173422989427
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Linear,90/10,0.46765239957046634,0.8132147890346488
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Ridge,90/10,0.7104560038114582,0.599742602254722
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Lasso,90/10,0.695255296702236,0.615284111807992
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Kernel Ridge,90/10,0.6346151766759172,0.6737253208520365
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,GPR,90/10,0.5752921688619754,0.7263613918389065
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Linear,80/20,0.6490192793522946,0.6914876189630608
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Ridge,80/20,0.6660887415710013,0.6744632780818474
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Lasso,80/20,0.6575457005022312,0.6830367788936443
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Kernel Ridge,80/20,0.6680858867353254,0.6724432484906441
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,GPR,80/20,0.33242241015144813,0.9536601874165342
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Linear,85/15,0.6556562152370413,0.731801962037018
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Ridge,85/15,0.7169422122504274,0.6634909436155773
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Lasso,85/15,0.6687615178255838,0.7177411367903965
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Kernel Ridge,85/15,0.7093583473635519,0.6723205289559512
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,GPR,85/15,0.3989272387973807,0.9668541573912282
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Linear,90/10,0.6455594891908819,0.663558618892904
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Ridge,90/10,0.684412557340387,0.6261342702919018
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Lasso,90/10,0.6549176023742465,0.6547402216473333
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Kernel Ridge,90/10,0.6689827996887027,0.6412581506976159
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,GPR,90/10,0.3239649595153862,0.9164150675502981
Rg w/no norm,No regr out,All,ESM-6,2,20,Linear,80/20,0.3106163627892806,1.3970577329538787
Rg w/no norm,No regr out,All,ESM-6,2,20,Ridge,80/20,0.4776621441586265,1.216072924168693
Rg w/no norm,No regr out,All,ESM-6,2,20,Lasso,80/20,0.433960466743769,1.2659228824973028
Rg w/no norm,No regr out,All,ESM-6,2,20,Kernel Ridge,80/20,0.32679984015066954,1.380562184377466
Rg w/no norm,No regr out,All,ESM-6,2,20,GPR,80/20,-0.6912226376709973,2.188186123684062
Rg w/no norm,No regr out,All,ESM-6,2,20,Linear,85/15,0.2857643091443368,1.4436176862907535
Rg w/no norm,No regr out,All,ESM-6,2,20,Ridge,85/15,0.4718522993980323,1.2413924982007358
Rg w/no norm,No regr out,All,ESM-6,2,20,Lasso,85/15,0.40450752969956205,1.3181643355679484
Rg w/no norm,No regr out,All,ESM-6,2,20,Kernel Ridge,85/15,0.37685349473649077,1.348424087138821
Rg w/no norm,No regr out,All,ESM-6,2,20,GPR,85/15,-0.40321197536079056,2.023452720045899
Rg w/no norm,No regr out,All,ESM-6,2,20,Linear,90/10,0.5031141832554293,1.3063614498168223
Rg w/no norm,No regr out,All,ESM-6,2,20,Ridge,90/10,0.531435956183244,1.2685848935671458
Rg w/no norm,No regr out,All,ESM-6,2,20,Lasso,90/10,0.4523788201981642,1.3714348276701092
Rg w/no norm,No regr out,All,ESM-6,2,20,Kernel Ridge,90/10,0.42925280001569543,1.4000932141457691
Rg w/no norm,No regr out,All,ESM-6,2,20,GPR,90/10,-0.04141070567615546,1.8912375185912933
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Linear,80/20,0.6709357098949242,0.6695502176337944
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Ridge,80/20,0.6764499101762174,0.6639166193897772
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Lasso,80/20,0.6748661701452294,0.6655395331093144
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Kernel Ridge,80/20,0.7047221139807134,0.6342467336653385
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,GPR,80/20,0.1320384598172325,1.0874092393256722
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Linear,85/15,0.696779493615503,0.6867153095170738
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Ridge,85/15,0.7037925840538954,0.6787274423635663
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Lasso,85/15,0.7003679078253933,0.6826398050824857
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Kernel Ridge,85/15,0.6807144581768726,0.7046720915848459
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,GPR,85/15,-0.07677355801355557,1.2940755634795873
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Linear,90/10,0.6298919563528979,0.6780658615293675
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Ridge,90/10,0.6602358808691919,0.6496753278448877
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Lasso,90/10,0.6581872726166746,0.6516309935219416
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Kernel Ridge,90/10,0.6032896362430737,0.7020117654164906
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,GPR,90/10,-0.2735514313982319,1.2578123709159073
Rg w/no norm,No regr out,All,ESM-6,2,10,Linear,80/20,0.39152584250908606,1.3125169996005988
Rg w/no norm,No regr out,All,ESM-6,2,10,Ridge,80/20,0.4469535960993556,1.2513092483134478
Rg w/no norm,No regr out,All,ESM-6,2,10,Lasso,80/20,0.4009350890064808,1.3023292932813375
Rg w/no norm,No regr out,All,ESM-6,2,10,Kernel Ridge,80/20,0.33901333526344757,1.3679814770624608
Rg w/no norm,No regr out,All,ESM-6,2,10,GPR,80/20,-0.672428705406575,2.175993905223319
Rg w/no norm,No regr out,All,ESM-6,2,10,Linear,85/15,0.41612794324702784,1.3052396720274198
Rg w/no norm,No regr out,All,ESM-6,2,10,Ridge,85/15,0.46598150060949417,1.2482729829705679
Rg w/no norm,No regr out,All,ESM-6,2,10,Lasso,85/15,0.4456890642821726,1.271768732392688
Rg w/no norm,No regr out,All,ESM-6,2,10,Kernel Ridge,85/15,0.38900753328858206,1.3352092972135419
Rg w/no norm,No regr out,All,ESM-6,2,10,GPR,85/15,-0.1998913774372688,1.8711232109450766
Rg w/no norm,No regr out,All,ESM-6,2,10,Linear,90/10,0.4439075386510227,1.3820016442038288
Rg w/no norm,No regr out,All,ESM-6,2,10,Ridge,90/10,0.46201516450015656,1.3593148861654796
Rg w/no norm,No regr out,All,ESM-6,2,10,Lasso,90/10,0.4506155172088486,1.3736410166323485
Rg w/no norm,No regr out,All,ESM-6,2,10,Kernel Ridge,90/10,0.39298188812286194,1.4438958916066496
Rg w/no norm,No regr out,All,ESM-6,2,10,GPR,90/10,0.11885087393677352,1.7396415156523566
Rg w/no norm,No regr out,Inliers,ESM-6,3,104,Linear,80/20,0.43998415630177234,0.873459826100769
Rg w/no norm,No regr out,Inliers,ESM-6,3,104,Ridge,80/20,0.8068899210161776,0.5129148211252428
Rg w/no norm,No regr out,Inliers,ESM-6,3,104,Lasso,80/20,0.816457843974207,0.5000468459494277
Rg w/no norm,No regr out,Inliers,ESM-6,3,104,Kernel Ridge,80/20,0.7695931859007704,0.5602610582535058
Rg w/no norm,No regr out,Inliers,ESM-6,3,104,GPR,80/20,0.780971169031405,0.5462524784058715
Rg w/no norm,No regr out,Inliers,ESM-6,3,110,Linear,85/15,0.49280757784169826,0.8881448940060025
Rg w/no norm,No regr out,Inliers,ESM-6,3,110,Ridge,85/15,0.8448348739890729,0.49124088428683327
Rg w/no norm,No regr out,Inliers,ESM-6,3,110,Lasso,85/15,0.8485548743361326,0.48531654280445025
Rg w/no norm,No regr out,Inliers,ESM-6,3,110,Kernel Ridge,85/15,0.8095580506712103,0.5442253337089722
Rg w/no norm,No regr out,Inliers,ESM-6,3,110,GPR,85/15,0.8246487546227974,0.5222180425854801
Rg w/no norm,No regr out,Inliers,ESM-6,3,116,Linear,90/10,0.6713390746309076,0.6389717453066214
Rg w/no norm,No regr out,Inliers,ESM-6,3,116,Ridge,90/10,0.7985891383639993,0.5002061895087012
Rg w/no norm,No regr out,Inliers,ESM-6,3,116,Lasso,90/10,0.7452136879251572,0.5625947355643197
Rg w/no norm,No regr out,Inliers,ESM-6,3,116,Kernel Ridge,90/10,0.7827581329875017,0.5194926183896938
Rg w/no norm,No regr out,Inliers,ESM-6,3,116,GPR,90/10,0.7860399954602274,0.5155537105109615
Rg w/no norm,No regr out,All,ESM-6,3,106,Linear,80/20,-2.789454143061101,3.275459214342407
Rg w/no norm,No regr out,All,ESM-6,3,106,Ridge,80/20,0.48624008841891053,1.2060462837057795
Rg w/no norm,No regr out,All,ESM-6,3,106,Lasso,80/20,0.4743640696460333,1.2199060639918022
Rg w/no norm,No regr out,All,ESM-6,3,106,Kernel Ridge,80/20,0.44460045798788594,1.253968498956579
Rg w/no norm,No regr out,All,ESM-6,3,106,GPR,80/20,-0.1938152159855433,1.83845254029118
Rg w/no norm,No regr out,All,ESM-6,3,112,Linear,85/15,-1.0174705478503863,2.426247057018306
Rg w/no norm,No regr out,All,ESM-6,3,112,Ridge,85/15,0.5131161221384808,1.1919117934158086
Rg w/no norm,No regr out,All,ESM-6,3,112,Lasso,85/15,0.5152043117935393,1.1893530597821205
Rg w/no norm,No regr out,All,ESM-6,3,112,Kernel Ridge,85/15,0.46377874584393597,1.2508448129957805
